ag-14Z1-a -166.20000614
ag-26Z1-a -182.59401640
ag-26Z2-a -183.03287796
ag-26Z3-a -182.29036962
ag-26Z4-a -182.44340500
ag-38Z1-a -199.29340753
ag-38Z2-a -199.64190104
ag-38Z3-a -199.26253013
ag-38Z4-a -199.26295863
ag-38Z5-a -199.29313324
ag-38Z6-a -199.19728753
ag-38Z7-a -198.90013572
ag-38Z8-a -199.22614147
ag-38Z9-a -198.97079716
ag-38Za-a -198.81640543
ag-4aZ1-a -216.05712563
ag-4aZ2-a -215.94950622
ag-4aZ3-a -216.29566788
ag-4aZ4-a -216.27862345
ag-4aZ5-a -215.92676627
ag-4aZ6-a -215.62556684
ag-4aZ7-a -215.63001548
ag-4aZ8-a -215.74284306
ag-4aZ9-a -215.83563325
ag-4aZa-a -215.88191473
ag-4aZb-a -215.88526488
ag-4aZc-a -215.82860017
ag-4aZd-a -215.62453998
ag-4aZe-a -215.77414387
ag-4aZf-a -215.94966292
ag-4aZg-a -215.63633810
ag-4aZh-a -215.65744216
ag-4aZi-a -215.53141345
ag-4aZj-a -215.69927796
ag-4aZk-a -215.56729481
ag-4aZl-a -215.11625170
ag-4aZm-a -215.06611808
ag-4aZn-a -215.64000249
ag-4aZo-a -215.60915739
au-14Z1-a -191.71475732
au-26Z1-a -208.12444029
au-26Z2-a -208.55844667
au-26Z3-a -207.76432980
au-26Z4-a -207.94332755
au-38Z1-a -224.83837480
au-38Z2-a -225.17543947
au-38Z3-a -224.79514060
au-38Z4-a -223.30488622
au-38Z5-a -224.81981805
au-38Z6-a -224.68883943
au-38Z7-a -224.40333449
au-38Z8-a -224.71701892
au-38Z9-a -224.32548960
au-38Za-a -224.32491108
au-4aZ1-a -241.61804289
au-4aZ2-a -241.49120276
au-4aZ3-a -241.81579069
au-4aZ4-a -241.82382742
au-4aZ5-a -241.47160587
au-4aZ6-a -241.13317293
au-4aZ7-a -241.13373067
au-4aZ8-a -241.33958627
au-4aZ9-a -241.33131020
au-4aZa-a -241.38497134
au-4aZb-a -241.40103290
au-4aZc-a -241.32725807
au-4aZd-a -241.14178304
au-4aZe-a -241.26951536
au-4aZf-a -241.45146382
au-4aZg-a -241.14854257
au-4aZh-a -241.19545596
au-4aZi-a -241.05418941
au-4aZj-a -241.25967012
au-4aZk-a -241.08961012
au-4aZl-a -240.63517684
au-4aZm-a -240.59091232
au-4aZn-a -241.18646056
au-4aZo-a -241.19611831
cd-14Z1-a -76.73645853
cd-26Z1-a -93.12879276
cd-26Z2-a -93.53562501
cd-26Z3-a -93.12427748
cd-26Z4-a -93.00746745
cd-38Z1-a -109.83174858
cd-38Z2-a -110.16593598
cd-38Z3-a -109.84853998
cd-38Z4-a -108.39398690
cd-38Z5-a -109.88581386
cd-38Z6-a -109.81500353
cd-38Z7-a -109.44607617
cd-38Z8-a -109.78714305
cd-38Z9-a -109.39209937
cd-38Za-a -109.38776176
cd-4aZ1-a -126.56545011
cd-4aZ2-a -126.49119369
cd-4aZ3-a -126.79115702
cd-4aZ4-a -126.81337687
cd-4aZ5-a -126.49456104
cd-4aZ6-a -126.19694672
cd-4aZ7-a -126.20030708
cd-4aZ8-a -126.30446044
cd-4aZ9-a -126.37192172
cd-4aZa-a -126.48381771
cd-4aZb-a -126.47150866
cd-4aZc-a -126.44788966
cd-4aZd-a -126.14641671
cd-4aZe-a -126.50631056
cd-4aZf-a -126.52685421
cd-4aZg-a -126.19203318
cd-4aZh-a -126.22999272
cd-4aZi-a -126.05717382
cd-4aZj-a -126.25647153
cd-4aZk-a -126.12548653
cd-4aZl-a -125.73646904
cd-4aZm-a -125.62837479
cd-4aZn-a -126.21477987
cd-4aZo-a -126.20998594
co-14Z1-a -369.15137410
co-26Z1-a -385.50648826
co-26Z2-a -385.89725197
co-26Z3-a -385.31427063
co-26Z4-a -384.85172361
co-38Z1-a -402.22711602
co-38Z2-a -402.47697551
co-38Z3-a -402.12988999
co-38Z4-a -401.84073281
co-38Z5-a -402.10076068
co-38Z6-a -401.93677868
co-38Z7-a -401.74675608
co-38Z8-a -401.98788506
co-38Z9-a -401.85358889
co-38Za-a -401.60497508
co-4aZ1-a -419.01509665
co-4aZ2-a -418.89061340
co-4aZ3-a -419.11651643
co-4aZ4-a -419.18839820
co-4aZ5-a -418.35384750
co-4aZ6-a -418.31513271
co-4aZ7-a -418.86647111
co-4aZ8-a -418.52923607
co-4aZ9-a -419.00458125
