14Z1 -40.17277264
26Z1 -56.49648025
26Z2 -56.96336650
26Z3 -56.47362309
26Z4 -56.48695894
38Z1 -73.16804246
38Z2 -73.51030823
38Z3 -73.14079468
38Z4 -73.15683345
38Z5 -73.26704009
38Z6 -73.31321823
38Z7 -72.87322250
38Z8 -73.20189653
38Z9 -72.78093875
38Za -72.81191912
4aZ1 -89.83666085
4aZ2 -89.77371337
4aZ3 -90.18966138
4aZ4 -90.14320214
4aZ5 -89.92729302
4aZ6 -89.82432836
4aZ7 -89.74371693
4aZ8 -89.76359319
4aZ9 -89.93618300
4aZa -89.98237877
4aZb -89.83189482
4aZc -89.88367801
4aZd -89.53895482
4aZe -89.76368235
4aZf -89.86611798
4aZg -89.59163214
4aZh -89.44856733
4aZi -89.48306868
4aZj -89.53796066
4aZk -89.47953894
4aZl -89.31591040
4aZm -88.98917594
4aZn -89.52619563
4aZo -89.59802192
