ag-4411-a -182.19321688
ag-4411-b -182.22058820
ag-44S1-a -180.03305197
ag-44S1-b -180.03225513
ag-45N1-a -188.24770184
ag-45N1-b -188.24666111
ag-55N1-a -197.16623318
ag-55N1-b -197.01947174
ag-5601-a -191.96652880
ag-5601-b -191.96687706
ag-6601-a -201.82075408
ag-6601-b -201.88789072
ag-6611-a -208.64417576
ag-6611-b -208.67952424
ag-66S1-a -205.91027856
ag-66S1-b -205.94188449
ag-67N1-a -214.23953513
ag-67N1-b -214.28250536
ag-7801-a -218.63806241
ag-7801-b -218.65867522
ag-8a01-a -235.38424721
ag-8a01-b -235.43022133
ag-8a02-a -235.42975456
ag-8a02-b -235.46088710
ag-8a03-a -235.42358762
ag-8a03-b -235.47096332
au-4411-a -207.68493803
au-4411-b -207.71307160
au-44S1-a -205.52397603
au-44S1-b -205.52693384
au-45N1-a -213.73574413
au-45N1-b -213.74123772
au-55N1-a -222.48607311
au-55N1-b -222.50499586
au-5601-a -217.46787126
au-5601-b -217.46448548
au-6601-a -227.30674793
au-6601-b -227.38057250
au-6611-a -234.14127340
au-6611-b -234.16463684
au-66S1-a -231.44986521
au-66S1-b -231.47732860
au-67N1-a -239.72974614
au-67N1-b -239.77713230
au-7801-a -244.16602894
au-7801-b -244.16751435
au-8a01-a -260.88535492
au-8a01-b -260.94694658
au-8a02-a -260.93708026
au-8a02-b -260.96746273
au-8a03-a -260.92379880
au-8a03-b -260.98050393
cd-4411-a -92.80341791
cd-4411-b -92.83698494
cd-44S1-a -90.61299686
cd-44S1-b -90.62642400
cd-45N1-a -98.77765829
cd-45N1-b -98.79749096
cd-55N1-a -107.72688736
cd-55N1-b -107.64147529
cd-5601-a -102.54017536
cd-5601-b -102.55002331
cd-6601-a -112.42525826
cd-6601-b -112.46509169
cd-6611-a -119.23825643
cd-6611-b -119.26717536
cd-66S1-a -116.42018418
cd-66S1-b -116.43141990
cd-67N1-a -124.78563316
cd-67N1-b -124.80691474
cd-7801-a -129.22169935
cd-7801-b -129.22698694
cd-8a01-a -145.96855798
cd-8a01-b -145.99741369
cd-8a02-a -145.98465949
cd-8a02-b -146.02217515
cd-8a03-a -146.00309401
cd-8a03-b -146.03047394
co-4411-a -385.47101970
co-4411-b -385.47126569
co-44S1-a -383.71184120
co-44S1-b -383.74130391
co-45N1-a -391.42610818
co-45N1-b -391.42496044
co-55N1-a -400.66158970
co-55N1-b -400.67407150
co-5601-a -395.62771669
co-5601-b -395.62891509
co-6601-a -405.34089102
co-6601-b -405.51312600
co-6611-a -412.13159841
co-6611-b -412.14168226
co-66S1-a -409.75970714
co-66S1-b -409.74654883
co-67N1-a -417.79641059
co-67N1-b -417.68469344
co-7801-a -422.17322508
co-7801-b -422.15429086
co-8a01-a -438.76183795
co-8a01-b -438.90602942
co-8a02-a -438.91953321
co-8a02-b -438.75822178
co-8a03-a -438.73101746
co-8a03-b -438.76028803
cu-4411-a -228.32128658
cu-4411-b -228.35509132
cu-44S1-a -226.23739033
cu-44S1-b -226.23871447
cu-45N1-a -234.42633524
cu-45N1-b -234.42239135
cu-55N1-a -243.48792916
cu-55N1-b -243.45857296
cu-5601-a -238.31035053
cu-5601-b -238.29804122
cu-6601-a -247.93280671
cu-6601-b -248.01884790
cu-6611-a -254.83453045
cu-6611-b -254.89024551
cu-66S1-a -252.15386386
cu-66S1-b -252.15911990
cu-67N1-a -260.48464117
cu-67N1-b -260.45394140
cu-7801-a -264.81962102
cu-7801-b -264.81820088
cu-8a01-a -281.52788721
cu-8a01-b -281.58342982
cu-8a02-a -281.60035007
cu-8a02-b -281.62175503
cu-8a03-a -281.62600276
cu-8a03-b -281.62634687
fe-4411-a -439.47609353
fe-4411-b -439.47596329
fe-44S1-a -437.56783932
fe-44S1-b -438.57631767
fe-45N1-a -445.38103053
fe-45N1-b -445.38223175
fe-55N1-a -454.79125953
fe-55N1-b -454.79314178
fe-5601-a -449.51910425
fe-5601-b -449.39287066
fe-6601-a -459.22579235
fe-6601-b -459.26835343
fe-6611-a -465.93152358
fe-6611-b -465.98231166
fe-66S1-a -463.62688583
fe-66S1-b -463.53592473
fe-67N1-a -471.66487623
fe-67N1-b -471.62274060
fe-7801-a -475.91871842
fe-7801-b -476.04874663
fe-8a01-a -492.65745055
fe-8a01-b -492.66186163
fe-8a02-a -492.75478854
fe-8a02-b -492.79746936
fe-8a03-a -492.64959418
fe-8a03-b -492.66964813
ir-4411-a -465.73546026
ir-4411-b -466.22771502
ir-44S1-a -464.55854246
ir-44S1-b -464.16864646
ir-45N1-a -472.06028536
ir-45N1-b -472.07279424
ir-55N1-a -479.63287281
ir-55N1-b -480.64449139
ir-5601-a -476.44819235
ir-5601-b -476.47483267
ir-6601-a -484.57959219
ir-6601-b -485.27652891
ir-6611-a -492.89062557
ir-6611-b -492.91930083
ir-66S1-a -489.90631471
ir-66S1-b -490.22411107
ir-67N1-a -498.68137992
ir-67N1-b -498.37277963
ir-7801-a -502.88614225
ir-7801-b -502.88568465
ir-8a01-a -519.53471288
ir-8a01-b -519.62265405
ir-8a02-a -519.61870263
ir-8a02-b -519.48079170
ir-8a03-a -519.44689004
ir-8a03-b -519.57596001
ni-4411-a -308.61081842
ni-4411-b -308.66566120
ni-44S1-a -307.13236076
ni-44S1-b -307.13167689
ni-45N1-a -314.55536778
ni-45N1-b -314.55568686
ni-55N1-a -323.58255249
ni-55N1-b -324.09185213
ni-5601-a -318.86713266
ni-5601-b -318.85166644
ni-6601-a -327.84573578
ni-6601-b -328.71270047
ni-6611-a -335.50329542
ni-6611-b -335.51715140
ni-66S1-a -333.12083147
ni-66S1-b -333.11350563
ni-67N1-a -341.14473509
ni-67N1-b -341.10869254
ni-7801-a -345.57561989
ni-7801-b -345.57228862
ni-8a01-a -362.23596127
ni-8a01-b -362.25403517
ni-8a02-a -362.24119206
ni-8a02-b -362.27958799
ni-8a03-a -362.22965124
ni-8a03-b -362.26814036
os-4411-a -576.58252853
