ag-13N1-a -153.20686470
ag-15N1-a -161.63348258
ag-25N1-a -170.15868987
ag-25N2-a -169.77348211
ag-27N1-a -178.33785384
ag-27N2-a -178.02339647
ag-37N1-a -186.79300823
ag-37N2-a -186.46327852
ag-37N3-a -186.61556100
ag-37N4-a -186.58043168
ag-37N5-a -187.05564864
ag-39N1-a -194.99086231
ag-39N2-a -195.02674676
ag-39N3-a -194.66494144
ag-39N4-a -194.46541965
ag-49N1-a -203.40230325
ag-49N2-a -203.47088495
ag-49N3-a -203.12611631
ag-49N4-a -203.14607817
ag-49N5-a -203.25405935
ag-49N6-a -203.30720777
ag-49N7-a -203.27842388
ag-49N8-a -203.00704426
ag-49N9-a -203.71874073
ag-49Na-a -203.33894397
ag-4bN1-a -211.64190296
ag-4bN2-a -211.71822749
ag-4bN3-a -211.72346167
ag-4bN4-a -211.82058977
ag-4bN5-a -211.29535361
ag-4bN6-a -211.33011396
ag-4bN7-a -211.07474292
au-13N1-a -178.67548338
au-15N1-a -187.14455031
au-25N1-a -195.63446870
au-25N2-a -195.26871594
au-27N1-a -203.86240578
au-27N2-a -203.55501266
au-37N1-a -212.27537002
au-37N2-a -211.96640181
au-37N3-a -212.11092107
au-37N4-a -211.01609395
au-37N5-a -212.55263818
au-39N1-a -220.51612884
au-39N2-a -220.55237016
au-39N3-a -220.20048470
au-39N4-a -220.00332621
au-49N1-a -228.87857594
au-49N2-a -228.96119369
au-49N3-a -228.63351833
au-49N4-a -228.64755959
au-49N5-a -228.74369447
au-49N6-a -228.82238404
au-49N7-a -228.78074142
au-49N8-a -228.52267319
au-49N9-a -229.21700996
au-49Na-a -228.82764270
au-4bN1-a -237.18300303
au-4bN2-a -237.25385518
au-4bN3-a -237.25623836
au-4bN4-a -237.34665127
au-4bN5-a -236.83150979
au-4bN6-a -236.86972252
au-4bN7-a -236.61722218
cd-13N1-a -63.78886667
cd-15N1-a -72.20039437
cd-25N1-a -79.96008304
cd-25N2-a -80.35060754
cd-27N1-a -88.89474546
cd-27N2-a -88.60527067
cd-37N1-a -97.33057689
cd-37N2-a -97.04014661
cd-37N3-a -97.23520366
cd-37N4-a -96.27557785
cd-37N5-a -97.56368155
cd-39N1-a -105.53414136
cd-39N2-a -105.57919374
cd-39N3-a -105.26762197
cd-39N4-a -105.06962076
cd-49N1-a -113.96883019
cd-49N2-a -114.01782839
cd-49N3-a -113.68447407
cd-49N4-a -113.74775429
cd-49N5-a -113.85803047
cd-49N6-a -113.86409340
cd-49N7-a -113.86685935
cd-49N8-a -113.74779730
cd-49N9-a -114.23006600
cd-49Na-a -113.93967557
cd-4bN1-a -122.17943632
cd-4bN2-a -122.26459200
cd-4bN3-a -122.26412105
cd-4bN4-a -122.33081749
cd-4bN5-a -121.92564358
cd-4bN6-a -121.91426971
cd-4bN7-a -121.68831475
co-13N1-a -356.53851477
co-15N1-a -364.36659829
co-25N1-a -373.36088495
co-25N2-a -372.57829537
co-27N1-a -381.06842864
co-27N2-a -380.74688405
co-37N1-a -389.61862712
co-37N2-a -389.67993601
co-37N3-a -389.47286464
co-37N4-a -389.48393817
co-37N5-a -389.94203022
co-39N1-a -397.73048734
co-39N2-a -397.81081765
co-39N3-a -397.37203494
co-39N4-a -397.12893909
co-49N1-a -406.56526680
co-49N2-a -406.68608081
co-49N3-a -405.93315234
co-49N4-a -405.87829465
co-49N5-a -406.08642345
co-49N6-a -406.11902585
co-49N7-a -406.06647921
co-49N8-a -405.78522773
co-49N9-a -406.57190750
co-49Na-a -406.20087784
co-4bN1-a -414.42517193
co-4bN2-a -414.46089370
co-4bN3-a -414.44650160
co-4bN4-a -414.50986315
co-4bN5-a -413.97121653
co-4bN6-a -414.05214553
co-4bN7-a -413.73100755
cu-13N1-a -199.39797487
cu-15N1-a -207.92531331
cu-25N1-a -216.49457930
cu-25N2-a -216.07151832
cu-27N1-a -224.62048971
cu-27N2-a -224.29855984
cu-37N1-a -233.13430746
cu-37N2-a -232.75989036
cu-37N3-a -232.90428696
cu-37N4-a -232.32409833
cu-37N5-a -233.40740659
cu-39N1-a -241.28136418
cu-39N2-a -241.32483998
cu-39N3-a -240.92147353
cu-39N4-a -240.69834745
cu-49N1-a -249.71254450
cu-49N2-a -249.80015953
cu-49N3-a -249.43349977
cu-49N4-a -249.38496007
cu-49N5-a -249.53666007
cu-49N6-a -249.60984746
cu-49N7-a -249.53921903
cu-49N8-a -249.30874676
cu-49N9-a -250.06160344
cu-49Na-a -249.58939022
cu-4bN1-a -257.94528213
cu-4bN2-a -258.00535422
cu-4bN3-a -258.01373783
cu-4bN4-a -258.08442191
