ag-13_1-a -168.08110614
ag-25_1-a -184.46819627
ag-25_2-a -184.51861991
ag-37_1-a -201.22144554
ag-37_2-a -201.28924899
ag-37_3-a -200.91631293
ag-37_4-a -200.85359418
ag-49_1-a -217.94041308
ag-49_2-a -217.88210772
ag-49_3-a -218.06258962
ag-49_4-a -217.95259187
ag-49_5-a -217.61831445
ag-49_6-a -217.55043853
ag-49_7-a -217.64204739
ag-49_8-a -217.22496296
au-13_1-a -193.49437289
au-25_1-a -209.90811388
au-25_2-a -209.95195235
au-37_1-a -226.67487216
au-37_2-a -226.71982165
au-37_3-a -226.34982664
au-37_4-a -226.34526317
au-49_1-a -243.37409576
au-49_2-a -243.34525546
au-49_3-a -243.51740166
au-49_4-a -243.39148039
au-49_5-a -243.06248551
au-49_6-a -243.04877897
au-49_7-a -243.14245324
au-49_8-a -242.71995487
cd-13_1-a -78.75429446
cd-25_1-a -95.12552072
cd-25_2-a -95.16917581
cd-37_1-a -111.85370732
cd-37_2-a -111.92488540
cd-37_3-a -111.55380794
cd-37_4-a -111.51028401
cd-49_1-a -128.56657914
cd-49_2-a -128.51988124
cd-49_3-a -128.68368727
cd-49_4-a -128.57261183
cd-49_5-a -128.24969692
cd-49_6-a -128.20913578
cd-49_7-a -128.28316115
cd-49_8-a -127.91368511
co-13_1-a -370.62547265
co-25_1-a -387.06244006
co-25_2-a -387.12358548
co-37_1-a -403.80220351
co-37_2-a -403.87938410
co-37_3-a -403.76641034
co-37_4-a -403.35363496
co-49_1-a -420.56820766
co-49_2-a -420.48277928
co-49_3-a -420.69735472
co-49_4-a -420.51207552
co-49_5-a -420.40853946
co-49_6-a -420.05756971
co-49_7-a -420.17294386
co-49_8-a -419.78464718
cu-13_1-a -214.27110113
cu-25_1-a -230.60385851
cu-25_2-a -230.70199566
cu-37_1-a -247.39605943
cu-37_2-a -247.49016956
cu-37_3-a -247.09255345
cu-37_4-a -246.99802609
cu-49_1-a -264.12933882
cu-49_2-a -264.07808347
cu-49_3-a -264.27793771
cu-49_4-a -264.09188460
cu-49_5-a -263.79664664
cu-49_6-a -263.69773132
cu-49_7-a -263.79865123
cu-49_8-a -263.41372133
fe-13_1-a -424.47640939
fe-25_1-a -441.04643167
fe-25_2-a -440.72545816
fe-37_1-a -457.78299876
fe-37_2-a -457.46905383
fe-37_3-a -457.45615042
fe-37_4-a -457.15673026
fe-49_1-a -474.52808393
fe-49_2-a -474.43054249
fe-49_3-a -474.28862059
fe-49_4-a -474.13811783
fe-49_5-a -473.75346230
fe-49_6-a -473.43262405
fe-49_7-a -473.74365711
fe-49_8-a -473.36713475
ir-13_1-a -451.09647117
ir-25_1-a -467.66696398
ir-25_2-a -467.51699022
ir-37_1-a -484.50613272
ir-37_2-a -484.30474986
ir-37_3-a -483.88843153
ir-37_4-a -483.93734453
ir-49_1-a -501.26890282
ir-49_2-a -500.79841603
ir-49_3-a -501.11053614
ir-49_4-a -501.05997584
ir-49_5-a -500.59610479
ir-49_6-a -500.54472704
ir-49_7-a -500.75646188
ir-49_8-a -500.17947921
ni-13_1-a -293.96169537
ni-25_1-a -310.21304427
ni-25_2-a -310.37397296
ni-37_1-a -327.36562896
ni-37_2-a -327.16866550
ni-37_3-a -326.77520715
ni-37_4-a -326.68598986
ni-49_1-a -344.13975273
ni-49_2-a -343.70952410
ni-49_3-a -343.95878461
ni-49_4-a -343.84290052
ni-49_5-a -343.48166278
ni-49_6-a -343.35319975
ni-49_7-a -343.51466030
ni-49_8-a -343.08404083
os-13_1-a -561.83860434
os-25_1-a -578.34914243
os-25_2-a -578.30967164
os-37_1-a -594.94183913
os-37_2-a -595.02414293
os-37_3-a -594.65530219
os-37_4-a -594.61526461
os-49_1-a -611.98591216
os-49_2-a -611.62165348
os-49_3-a -611.83387641
os-49_4-a -611.71058320
os-49_5-a -611.37306108
os-49_6-a -611.23427681
os-49_7-a -611.41264846
os-49_8-a -610.83247743
pd-13_1-a -284.24028140
pd-25_1-a -300.54256407
pd-25_2-a -300.69339629
pd-37_1-a -317.39117127
pd-37_2-a -317.45950561
pd-37_3-a -317.10229155
pd-37_4-a -317.08572128
pd-49_1-a -334.10341274
pd-49_2-a -334.04707272
pd-49_3-a -334.25569644
pd-49_4-a -334.22294943
pd-49_5-a -333.80739681
pd-49_6-a -333.77166618
pd-49_7-a -333.92278021
pd-49_8-a -333.46214504
pt-13_1-a -325.70588185
pt-25_1-a -341.99882700
pt-25_2-a -342.15800281
pt-37_1-a -358.81738674
pt-37_2-a -358.92478073
pt-37_3-a -358.53241900
pt-37_4-a -358.59582280
pt-49_1-a -375.53582596
pt-49_2-a -375.66620224
pt-49_3-a -375.71808851
pt-49_4-a -375.72373229
pt-49_5-a -375.23942932
pt-49_6-a -375.24613518
pt-49_7-a -375.42453615
pt-49_8-a -374.86754469
rh-13_1-a -376.77192548
rh-25_1-a -393.02132034
rh-25_2-a -393.17578541
rh-37_1-a -409.87078980
rh-37_2-a -409.96803824
rh-37_3-a -409.58439633
rh-37_4-a -409.56840398
rh-49_1-a -426.92385271
rh-49_2-a -426.50316790
rh-49_3-a -426.75943395
rh-49_4-a -426.69170873
rh-49_5-a -426.29100381
rh-49_6-a -426.21064315
rh-49_7-a -426.39007013
rh-49_8-a -425.88989076
ru-13_1-a -466.19203949
ru-25_1-a -482.56530585
ru-25_2-a -482.64558793
ru-37_1-a -499.30218546
ru-37_2-a -499.36808655
ru-37_3-a -499.00751836
ru-37_4-a -498.91720105
ru-49_1-a -516.33151169
ru-49_2-a -515.95503904
ru-49_3-a -516.16932327
ru-49_4-a -516.05075670
ru-49_5-a -515.71818505
ru-49_6-a -515.54607520
ru-49_7-a -515.69910426
ru-49_8-a -515.22526287
zn-13_1-a -96.61040200
zn-25_1-a -112.95752255
zn-25_2-a -113.02887165
zn-37_1-a -129.70385069
zn-37_2-a -129.78258023
zn-37_3-a -129.40332470
zn-37_4-a -129.35663446
zn-49_1-a -146.41735459
zn-49_2-a -146.38328061
zn-49_3-a -146.55077518
zn-49_4-a -146.45506871
zn-49_5-a -146.10239844
zn-49_6-a -146.06199846
zn-49_7-a -146.13962412
zn-49_8-a -145.74795809
