ag-8611-a -226.30000870
ag-8612-a -225.79689194
ag-86S1-a -224.05467335
ag-86S2-a -223.69940855
ag-87N1-a -232.23571432
ag-87N2-a -231.91508439
ag-97N1-a -241.00108513
ag-97N2-a -240.98292784
ag-9801-a -236.27311009
ag-9802-a -235.47520468
ag-a801-a -245.79540582
au-8611-a -251.81495805
au-8612-a -251.31237671
au-86S1-a -249.57502001
au-86S2-a -249.21891356
au-87N1-a -257.74721849
au-87N2-a -257.42778786
au-97N1-a -266.51857339
au-97N2-a -266.49291069
au-9801-a -261.79317891
au-9802-a -261.15692716
au-a801-a -271.31370513
cd-8611-a -136.87838543
cd-8612-a -136.35451630
cd-86S1-a -134.61120160
cd-86S2-a -134.25407943
cd-87N1-a -142.76675071
cd-87N2-a -142.44261854
cd-97N1-a -151.58356381
cd-97N2-a -151.55892121
cd-9801-a -146.82770182
cd-9802-a -146.17959029
cd-a801-a -156.34598370
co-8611-a -429.98266241
co-8612-a -429.83391993
co-86S1-a -428.15612751
co-86S2-a -428.25369387
co-87N1-a -435.84625460
co-87N2-a -435.79634226
co-97N1-a -445.45181571
co-97N2-a -445.36833255
co-9801-a -440.19893074
co-9802-a -440.22351746
co-a801-a -450.13882797
cu-8611-a -272.44009183
cu-8612-a -271.97308725
cu-86S1-a -270.27695147
cu-86S2-a -270.07211203
cu-87N1-a -278.42969611
cu-87N2-a -278.13900494
cu-97N1-a -287.15886039
cu-97N2-a -287.18251590
cu-9801-a -282.43725230
cu-9802-a -282.32288255
cu-a801-a -291.95788961
fe-8611-a -483.69523305
fe-8612-a -483.90533899
fe-86S1-a -482.36102990
fe-86S2-a -482.18227536
fe-87N1-a -489.86110966
fe-87N2-a -489.82600299
fe-97N1-a -499.20894859
fe-97N2-a -499.49021991
fe-9801-a -494.21537827
fe-9802-a -494.08607380
fe-a801-a -503.99423136
ir-8611-a -510.93625789
ir-8612-a -510.76641855
ir-86S1-a -509.28090444
ir-86S2-a -509.30996418
ir-87N1-a -516.68642902
ir-87N2-a -516.73635482
ir-97N1-a -525.99672497
ir-97N2-a -525.22329335
ir-9801-a -521.21217882
ir-9802-a -521.07531149
ir-a801-a -530.92541296
ni-8611-a -353.22300155
ni-8612-a -353.29317126
ni-86S1-a -351.62762728
ni-86S2-a -351.59574125
ni-87N1-a -359.15158835
ni-87N2-a -359.17811232
ni-97N1-a -368.73626009
ni-97N2-a -368.77649214
ni-9801-a -363.60544329
ni-9802-a -363.61069354
ni-a801-a -373.43905938
os-8611-a -621.70148202
os-8612-a -621.52612612
os-86S1-a -619.97528403
os-86S2-a -620.06446481
os-87N1-a -627.28105381
os-87N2-a -627.61621885
os-97N1-a -636.83818708
os-97N2-a -636.68969143
os-9801-a -631.82405575
os-9802-a -632.12898644
os-a801-a -641.65400395
pd-8611-a -343.81377167
pd-8612-a -343.90139493
pd-86S1-a -342.34674403
pd-86S2-a -342.34226976
pd-87N1-a -349.92759570
pd-87N2-a -349.77773290
pd-97N1-a -359.25001606
pd-97N2-a -358.95085117
pd-9801-a -354.30325351
pd-9802-a -354.23346633
pd-a801-a -364.11704362
pt-8611-a -385.01822901
pt-8612-a -385.22430734
pt-86S1-a -383.53338303
pt-86S2-a -383.57090980
pt-87N1-a -391.23165553
pt-87N2-a -390.94147034
pt-97N1-a -400.18120402
pt-97N2-a -399.85654381
pt-9801-a -395.66629154
pt-9802-a -395.39246371
pt-a801-a -405.15146069
rh-8611-a -436.30283747
rh-8612-a -436.71959569
rh-86S1-a -435.24616414
rh-86S2-a -435.25751722
rh-87N1-a -442.44108335
rh-87N2-a -442.69380501
rh-97N1-a -452.15357489
rh-97N2-a -451.68518761
rh-9801-a -447.01855570
rh-9802-a -447.02936461
rh-a801-a -456.98317879
ru-8611-a -525.75208641
ru-8612-a -525.90766813
ru-86S1-a -524.26802031
ru-86S2-a -524.25674840
ru-87N1-a -531.88768841
ru-87N2-a -531.78510063
ru-97N1-a -541.30999974
ru-97N2-a -541.50247762
ru-9801-a -535.98075290
ru-9802-a -536.35315452
ru-a801-a -546.24896532
zn-8611-a -154.74323903
zn-8612-a -154.22462354
zn-86S1-a -152.48615196
zn-86S2-a -152.12498996
zn-87N1-a -160.64988633
zn-87N2-a -160.32407143
zn-97N1-a -169.45601567
zn-97N2-a -169.43151423
zn-9801-a -164.69958198
zn-9802-a -164.13482348
zn-a801-a -174.22463164
