ag-3611-a -181.34152593
ag-4811-a -197.98772200
ag-4812-a -198.03538870
ag-4a11-a -205.58846453
ag-4a12-a -205.47837533
au-3611-a -206.81366995
au-4811-a -223.47092305
au-4812-a -223.48596717
au-4a11-a -231.09912369
au-4a12-a -230.97807798
cd-3611-a -92.02621776
cd-4811-a -108.66723175
cd-4812-a -108.70416913
cd-4a11-a -116.24936524
cd-4a12-a -116.13833375
co-3611-a -384.40252181
co-4811-a -400.97578072
co-4812-a -401.07775154
co-4a11-a -408.00829803
co-4a12-a -407.86388440
cu-3611-a -227.50520848
cu-4811-a -244.12740608
cu-4812-a -244.18915775
cu-4a11-a -251.70107729
cu-4a12-a -251.61847207
fe-3611-a -438.17566300
fe-4811-a -454.89902524
fe-4812-a -454.94630102
fe-4a11-a -461.48958836
fe-4a12-a -461.48799940
ir-3611-a -464.19976302
ir-4811-a -480.86506585
ir-4812-a -481.08215893
ir-4a11-a -488.54925329
ir-4a12-a -488.45086051
ni-3611-a -307.22187392
ni-4811-a -323.88477769
ni-4812-a -323.90437940
ni-4a11-a -331.32780578
ni-4a12-a -331.28086416
os-3611-a -575.08722208
os-4811-a -591.75949052
os-4812-a -591.77118473
os-4a11-a -599.07076288
os-4a12-a -599.10639392
pd-3611-a -297.46739770
pd-4811-a -314.14421515
pd-4812-a -314.23161892
pd-4a11-a -321.73741142
pd-4a12-a -321.65473292
pt-3611-a -338.87980926
pt-4811-a -355.54052485
pt-4812-a -355.65675133
pt-4a11-a -363.28298553
pt-4a12-a -363.10915882
rh-3611-a -390.05738878
rh-4811-a -406.71384615
rh-4812-a -406.72500856
rh-4a11-a -414.16678011
rh-4a12-a -414.10507552
ru-3611-a -479.87232480
ru-4811-a -496.31504705
ru-4812-a -496.10435577
ru-4a11-a -503.42902873
ru-4a12-a -503.45899799
zn-3611-a -109.85674703
zn-4811-a -126.50138764
zn-4812-a -126.54116497
zn-4a11-a -134.09000514
zn-4a12-a -133.98061149
